Flow Duration,Flow IAT Mean,Fwd PSH Flags,Bwd Packet Length Mean,Bwd Packet Length Max,Flow Bytes/s,Down/Up Ratio,SYN Flag Count,Fwd Packet Length Mean,Fwd IAT Std,Packet Length Mean,Fwd Packet Length Max,Subflow Fwd Packets,Flow Packets/s,Total Fwd Packets,Destination Port,Label
23593,23593.0,0,6.0,6,508.62543,1,0,6.0,0.0,6.0,6,1,84.770905,1,80,Benign
554829,184943.0,0,121.0,121,547.91656,1,0,31.0,0.0,67.0,31,2,7.2094283,2,53,Benign
404294,31099.54,0,468.2857,1460,9596.977,1,0,86.0,100580.14,258.66666,342,7,34.628265,7,443,Benign
49,49.0,0,0.0,0,244897.95,0,0,6.0,0.0,6.0,6,2,40816.33,2,443,Benign
58,58.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,34482.758,1,45266,Benign
163,54.333332,0,94.0,94,1693251.5,1,0,44.0,0.0,64.0,44,2,24539.877,2,53,Benign
108,54.0,0,0.0,0,0.0,2,0,0.0,0.0,0.0,0,1,27777.777,1,59509,Benign
204,68.0,0,113.0,113,1480392.1,1,0,38.0,0.0,68.0,38,2,19607.844,2,53,Benign
1486,1486.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,2,1345.895,2,80,Benign
30865,30865.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,2,64.79832,2,80,Benign
25,25.0,0,6.0,6,480000.0,1,0,6.0,0.0,6.0,6,1,80000.0,1,52711,Benign
1,1.0,0,0.0,0,12000000.0,0,0,6.0,0.0,6.0,6,2,2000000.0,2,443,Benign
25014,25014.0,0,139.0,139,7875.59,1,0,58.0,0.0,85.0,58,1,79.95522,1,53,Benign
511,511.0,0,192.0,192,587084.1,1,0,108.0,0.0,136.0,108,1,3913.8943,1,53,Benign
30964,10321.333,0,60.0,60,6717.4785,1,0,44.0,0.0,50.4,44,2,129.18228,2,53,Benign
108631,36210.332,0,234.0,337,5210.2993,1,0,49.0,0.0,123.0,49,2,36.821903,2,53,Benign
115396978,3979206.2,0,56.785713,795,10.710853,0,0,27.5625,4398379.5,39.870968,441,16,0.25997216,16,80,Benign
167,55.666668,0,49.0,49,982035.94,1,0,33.0,0.0,39.4,33,2,23952.096,2,53,Benign
118004141,4916839.0,0,68.63636,281,18.04174,0,0,98.14286,22100000.0,81.88461,517,14,0.21185698,14,443,Benign
155,51.666668,0,91.0,91,1612903.2,1,0,34.0,0.0,56.8,34,2,25806.451,2,53,Benign
4,4.0,1,0.0,0,70000000.0,0,1,140.0,0.0,184.66667,274,2,500000.0,2,56985,Benign
55,55.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,36363.637,1,50496,Benign
10413349,495873.75,0,770.4167,1460,1029.736,1,0,147.8,73027.81,466.21738,1096,10,2.1126728,10,443,Benign
1,1.0,0,0.0,0,12000000.0,0,0,6.0,0.0,6.0,6,2,2000000.0,2,60544,Benign
5660987,377399.12,0,753.4286,1460,998.9424,0,0,42.333332,1889402.0,332.64706,194,9,2.8263624,9,443,Benign
116061353,3223926.5,0,241.61111,1448,63.543976,0,0,159.26315,4931583.5,194.07895,2896,19,0.3187969,19,80,Benign
55,55.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,36363.637,1,47159,Benign
3,3.0,1,0.0,0,12333333.0,0,1,18.5,0.0,24.666666,37,2,666666.7,2,56371,Benign
8541,4270.5,1,6.0,6,33485.54,0,1,140.0,0.0,140.0,274,2,351.24692,2,58060,Benign
61447,20482.334,0,172.0,172,6574.772,1,0,30.0,0.0,86.8,30,2,65.09675,2,53,Benign
89174,89174.0,0,148.0,148,2242.8062,1,0,52.0,0.0,84.0,52,1,22.428062,1,53,Benign
30821,30821.0,0,85.0,85,4477.467,1,0,53.0,0.0,63.666668,53,1,64.89082,1,53,Benign
23554,23554.0,0,295.0,295,14180.182,1,0,39.0,0.0,124.333336,39,1,84.91127,1,53,Benign
504,504.0,0,120.0,120,355158.72,1,0,59.0,0.0,79.333336,59,1,3968.254,1,53,Benign
1543583,40620.605,0,0.0,0,1263.2946,0,0,50.0,174654.92,50.0,50,39,25.265892,39,137,Benign
150258,9391.125,0,133.16667,661,16411.771,0,0,151.54546,20613.336,137.0,1368,11,113.13873,11,443,Benign
111615079,3487971.2,0,159.2,796,33.140682,0,0,72.833336,4720368.5,108.79412,437,18,0.29565898,18,80,Benign
219,73.0,0,67.0,67,1077625.6,1,0,51.0,0.0,57.4,51,2,18264.84,2,53,Benign
1272458,66971.48,0,395.0,1953,3773.0125,1,0,85.1,126723.375,228.61905,267,10,15.717611,10,443,Benign
23092,23092.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,86.610085,1,80,Benign
30764,4394.857,0,100.0,100,18723.184,1,0,44.0,17641.803,68.888885,44,4,260.04422,4,53,Benign
106605164,4264206.5,0,41.0,486,14.061233,0,0,71.92857,3740419.5,55.74074,904,14,0.24389063,14,443,Benign
46786,15595.333,0,224.0,224,11242.68,1,0,39.0,0.0,113.0,39,2,85.49566,2,53,Benign
68,68.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,29411.766,1,34586,Benign
31176,31176.0,0,108.0,108,4971.773,1,0,47.0,0.0,67.333336,47,1,64.15191,1,53,Benign
191,63.666668,0,110.0,110,1696335.1,1,0,52.0,0.0,75.2,52,2,20942.408,2,53,Benign
30763,30763.0,0,68.0,68,3900.7898,1,0,52.0,0.0,57.333332,52,1,65.01317,1,53,Benign
30,30.0,0,6.0,6,400000.0,1,0,6.0,0.0,6.0,6,1,66666.664,1,54026,Benign
2,2.0,1,0.0,0,1035500000.0,0,1,1035.5,0.0,1378.6666,2065,2,1000000.0,2,16416,Benign
85,85.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,23529.412,1,60259,Benign
131134,131134.0,0,175.0,175,1723.428,1,0,51.0,0.0,92.333336,51,1,15.2515745,1,53,Benign
672634,168158.5,0,0.0,0,768.62006,0,0,129.25,349753.12,86.166664,517,4,7.433463,4,443,Benign
23829,23829.0,0,150.0,150,8309.203,1,0,48.0,0.0,82.0,48,1,83.93134,1,53,Benign
239,239.0,0,0.0,0,50209.203,0,0,6.0,0.0,6.0,6,2,8368.201,2,80,Benign
50228,10045.6,0,90.0,90,6609.859,0,0,38.0,17487.361,52.857143,38,4,119.455284,4,53,Benign
6341890,301994.75,0,308.81818,1432,682.91943,1,0,84.90909,1887109.0,188.30435,516,11,3.4689975,11,443,Benign
5090816,1696938.6,0,150.5,168,90.16236,1,0,79.0,0.0,106.2,86,2,0.78572863,2,53,Benign
192,64.0,0,78.0,78,1125000.0,1,0,30.0,0.0,49.2,30,2,20833.334,2,53,Benign
35771449,11900000.0,0,82.5,102,7.100635,1,0,44.5,0.0,60.2,47,2,0.111821026,2,53,Benign
48,48.0,0,0.0,0,2583333.2,0,0,62.0,0.0,62.0,62,2,41666.668,2,137,Benign
593,296.5,0,0.0,0,0.0,2,0,0.0,0.0,0.0,0,1,5059.022,1,61684,Benign
170,56.666668,0,115.0,115,2141176.5,1,0,67.0,0.0,86.2,67,2,23529.412,2,53,Benign
2651,2651.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,2,754.4323,2,443,Benign
94222,6281.467,0,1037.0,2920,72010.78,0,0,56.3,8625.448,399.11765,196,10,169.81172,10,443,Benign
59476,11895.2,0,139.0,139,6893.537,0,0,33.0,17122.477,63.285713,33,4,100.88103,4,53,Benign
54,54.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,37037.035,1,56808,Benign
74942,24980.666,0,117.0,117,4003.0957,1,0,33.0,0.0,66.6,33,2,53.37461,2,53,Benign
28651,14325.5,0,0.0,0,628.2503,0,0,6.0,20257.902,6.0,6,3,104.70839,3,54889,Benign
120651,8617.929,0,163.0,677,11819.214,0,0,61.1,17999.225,89.125,357,10,124.32553,10,443,Benign
3,3.0,1,0.0,0,12333333.0,0,1,18.5,0.0,24.666666,37,2,666666.7,2,51967,Benign
47772,15924.0,0,110.0,110,5986.7705,1,0,33.0,0.0,63.8,33,2,83.73106,2,53,Benign
369,123.0,0,77.0,77,623306.25,1,0,38.0,0.0,53.6,38,2,10840.108,2,53,Benign
75873,25291.0,0,140.0,140,5351.0474,1,0,63.0,0.0,93.8,63,2,52.719677,2,53,Benign
61001212,2033373.8,0,423.2143,1613,135.735,0,0,138.52942,5010662.0,258.75,1448,17,0.50818664,17,443,Benign
3,1.5,1,0.0,0,25700000.0,0,1,25.666666,0.70710677,30.75,46,3,1000000.0,3,41082,Benign
115137819,2502996.0,0,657.2917,2920,144.53114,1,0,37.652172,4999784.0,346.6875,399,23,0.40820643,23,443,Benign
483,483.0,0,0.0,0,24844.72,0,0,6.0,0.0,6.0,6,2,4140.7866,2,80,Benign
8114211,737655.56,0,53.666668,161,99.3319,0,0,71.666664,1763950.2,62.0,517,9,1.4788868,9,443,Benign
3,3.0,0,0.0,0,4000000.0,0,0,6.0,0.0,6.0,6,2,666666.7,2,52969,Benign
3,3.0,0,0.0,0,4000000.0,0,0,6.0,0.0,6.0,6,2,666666.7,2,51852,Benign
4,4.0,1,0.0,0,9250000.0,0,1,18.5,0.0,24.666666,37,2,500000.0,2,60766,Benign
67094221,22400000.0,0,48.0,48,2.8616474,1,0,48.0,0.0,48.0,48,2,0.059617653,2,123,Benign
1,1.0,0,0.0,0,12000000.0,0,0,6.0,0.0,6.0,6,2,2000000.0,2,50362,Benign
64061541,64061540.0,0,0.0,0,0.18731987,0,0,6.0,0.0,6.0,6,2,0.03121998,2,80,Benign
14999992,937499.5,0,93.333336,172,83.06671,0,0,62.363636,4726009.0,69.22222,168,11,1.1333339,11,135,Benign
230,76.666664,0,167.0,167,1817391.2,1,0,42.0,0.0,92.0,42,2,17391.305,2,53,Benign
15,1.25,0,0.0,0,43333332.0,0,0,50.0,0.45226702,50.0,50,13,866666.7,13,137,Benign
266,88.666664,0,125.0,125,1195488.8,1,0,34.0,0.0,70.4,34,2,15037.594,2,53,Benign
235,78.333336,0,136.0,136,1497872.4,1,0,40.0,0.0,78.4,40,2,17021.277,2,53,Benign
46753,15584.333,0,86.0,86,5005.0264,1,0,31.0,0.0,53.0,31,2,85.55601,2,53,Benign
113766,113766.0,0,224.0,224,2399.6624,1,0,49.0,0.0,107.333336,49,1,17.579945,1,53,Benign
22454,22454.0,0,48.0,48,4275.4077,1,0,48.0,0.0,48.0,48,1,89.07099,1,123,Benign
4509017,901803.4,1,46.0,46,40.14179,0,1,27.0,2180677.2,32.42857,46,5,1.330667,5,443,Benign
2715,2715.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,2,736.64825,2,39619,Benign
31124,10374.667,0,91.0,91,8032.3867,1,0,34.0,0.0,56.8,34,2,128.51819,2,53,Benign
195,65.0,0,83.0,83,1210256.4,1,0,35.0,0.0,54.2,35,2,20512.82,2,53,Benign
41624,13874.667,0,103.0,103,7207.3804,1,0,47.0,0.0,69.4,47,2,96.098404,2,53,Benign
11275976,216845.69,0,1494.4482,3541,4126.8267,1,0,133.125,253099.73,861.7407,367,24,4.7002583,24,80,Benign
20,20.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,2,100000.0,2,40160,Benign
61389211,2116869.2,0,349.85715,1601,131.71695,0,0,199.25,5022605.5,260.8387,1423,16,0.48868522,16,443,Benign
352915,32083.182,0,335.0,1460,9248.686,1,0,183.8,62717.23,251.07692,517,5,34.00252,5,443,Benign
1,1.0,0,0.0,0,12000000.0,0,0,6.0,0.0,6.0,6,2,2000000.0,2,443,Benign
95546794,632760.25,0,1316.4315,2896,1326.5332,1,0,29.561403,3735326.0,828.4052,691,57,1.5908436,57,443,Benign
70271,70271.0,0,148.0,148,2817.663,1,0,50.0,0.0,82.666664,50,1,28.461243,1,53,Benign
4184702,836940.4,1,46.0,46,43.25278,0,1,27.0,2028269.5,32.42857,46,5,1.4337939,5,443,Benign
171,57.0,0,47.0,47,912280.7,1,0,31.0,0.0,37.4,31,2,23391.812,2,53,Benign
89,89.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,22471.91,1,35267,Benign
4,4.0,0,0.0,0,3000000.0,0,0,6.0,0.0,6.0,6,2,500000.0,2,80,Benign
152,50.666668,0,45.0,45,973684.2,1,0,29.0,0.0,35.4,29,2,26315.79,2,53,Benign
280,93.333336,0,60.0,60,742857.1,1,0,44.0,0.0,50.4,44,2,14285.714,2,53,Benign
55193,55193.0,0,148.0,148,3569.2932,1,0,49.0,0.0,82.0,49,1,36.23648,1,53,Benign
116070410,1184392.0,0,1067.2916,1460,446.39285,0,0,11.431373,4254116.5,518.13,289,51,0.85293055,51,80,Benign
50748,50748.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,39.41042,1,80,Benign
94,94.0,0,0.0,0,127659.58,0,0,6.0,0.0,6.0,6,2,21276.596,2,80,Benign
1,1.0,1,0.0,0,31000000.0,0,1,15.5,0.0,20.666666,31,2,2000000.0,2,52906,Benign
23734,7911.3335,0,48.0,48,6741.384,1,0,32.0,0.0,38.4,32,2,168.53459,2,53,Benign
253,84.333336,0,203.0,203,1873517.8,1,0,34.0,0.0,101.6,34,2,15810.276,2,53,Benign
357397,29783.084,0,92.0,485,3172.9421,1,0,81.666664,16985.656,81.0,330,6,36.374115,6,443,Benign
533,533.0,0,64.0,64,210131.33,1,0,48.0,0.0,53.333332,48,1,3752.3452,1,53,Benign
1,1.0,0,0.0,0,12000000.0,0,0,6.0,0.0,6.0,6,2,2000000.0,2,51946,Benign
22,11.0,0,18.5,31,1954545.5,2,0,6.0,0.0,12.25,6,1,136363.64,1,443,Benign
584,584.0,0,72.0,72,191780.83,1,0,40.0,0.0,50.666668,40,1,3424.6575,1,53,Benign
38,38.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,52631.58,1,50158,Benign
1315897,17314.434,0,165.85,976,7114.5386,1,0,73.72973,167850.64,120.02564,456,37,58.515217,37,22,Benign
3,3.0,1,0.0,0,12300000.0,0,1,18.5,0.0,24.666666,37,2,666666.7,2,50174,Benign
38141,38141.0,0,6.0,6,314.62207,1,0,6.0,0.0,6.0,6,1,52.43701,1,80,Benign
5652946,434842.0,0,812.1667,1689,927.6579,0,0,46.375,2065496.9,349.6,190,8,2.4765847,8,443,Benign
109134,36378.0,0,120.0,120,2803.8926,1,0,33.0,0.0,67.8,33,2,36.652187,2,53,Benign
66,33.0,0,6.0,6,272727.28,2,0,6.0,0.0,6.0,6,1,45454.547,1,53683,Benign
4222487,844497.4,1,41.0,41,37.418705,0,1,23.4,2081831.5,28.428572,45,5,1.4209635,5,443,Benign
48,48.0,0,0.0,0,250000.0,0,0,6.0,0.0,6.0,6,2,41666.668,2,443,Benign
24121,8040.3335,0,81.0,81,10198.582,1,0,42.0,0.0,57.6,42,2,165.8306,2,53,Benign
82,41.0,0,0.0,0,0.0,2,0,0.0,0.0,0.0,0,1,36585.367,1,46076,Benign
233,77.666664,0,121.0,121,1321888.4,1,0,33.0,0.0,68.2,33,2,17167.383,2,53,Benign
104935,104935.0,0,91.0,91,1229.3324,1,0,38.0,0.0,55.666668,38,1,19.059418,1,53,Benign
67034896,2162416.0,0,296.0625,1428,91.11672,1,0,85.6875,4991618.5,185.09091,603,16,0.47736332,16,443,Benign
118302115,2816717.0,0,269.81818,1582,61.165432,1,0,61.904762,18000000.0,164.45454,231,21,0.3634762,21,443,Benign
16901,5633.6665,0,6.0,6,710.01715,1,0,0.0,0.0,2.4,0,2,236.6724,2,60326,Benign
3,3.0,1,0.0,0,12333333.0,0,1,18.5,0.0,22.666666,31,2,666666.7,2,56828,Benign
5851755,417982.5,0,528.1667,1601,606.14294,0,0,42.0,1853839.6,221.6875,197,9,2.5633335,9,443,Benign
49,49.0,0,0.0,0,244897.95,0,0,6.0,0.0,6.0,6,2,40816.33,2,443,Benign
9,4.5,0,0.0,0,0.0,2,0,0.0,0.0,0.0,0,1,333333.34,1,53014,Benign
31,31.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,64516.13,1,50923,Benign
207,69.0,0,242.0,242,2666666.8,1,0,34.0,0.0,117.2,34,2,19323.672,2,53,Benign
60323,20107.666,0,54.0,54,3050.246,1,0,38.0,0.0,44.4,38,2,66.3097,2,53,Benign
670578,223526.0,0,96.5,98,408.60272,1,0,40.5,0.0,62.6,42,2,5.9650035,2,53,Benign
74976,10710.857,0,39.0,117,6788.839,0,0,78.4,21225.404,56.555557,392,5,106.70081,5,80,Benign
177,59.0,0,90.0,90,1457627.1,1,0,39.0,0.0,59.4,39,2,22598.87,2,53,Benign
202,67.333336,0,150.0,150,1861386.1,1,0,38.0,0.0,82.8,38,2,19801.98,2,53,Benign
208,208.0,0,0.0,0,57692.31,0,0,6.0,0.0,6.0,6,2,9615.385,2,53197,Benign
258,258.0,0,0.0,0,46511.63,0,0,6.0,0.0,6.0,6,2,7751.938,2,53502,Benign
179806,59935.332,0,91.0,91,1468.2491,1,0,41.0,0.0,61.0,41,2,22.246199,2,53,Benign
2604108,173607.2,0,292.7143,961,1795.2405,0,0,291.77777,196234.1,275.0,1050,9,6.1441383,9,443,Benign
337926,14080.25,0,737.1,1581,24694.756,0,0,64.933334,31756.53,320.96155,469,15,73.9807,15,443,Benign
99760611,8313384.0,0,69.6,336,119.71659,0,0,1449.375,37600000.0,853.0714,5792,8,0.13031195,8,45314,Benign
170,56.666668,0,132.0,132,2023529.4,1,0,40.0,0.0,76.8,40,2,23529.412,2,53,Benign
16059,16059.0,0,48.0,48,5977.956,1,0,48.0,0.0,48.0,48,1,124.54076,1,123,Benign
59481,59481.0,0,66.0,66,1950.2026,1,0,50.0,0.0,55.333332,50,1,33.624184,1,53,Benign
115871400,1810490.6,0,936.875,4254,261.36734,0,0,9.242424,4811569.0,458.86365,305,33,0.56096673,33,80,Benign
36,36.0,0,0.0,0,333333.34,0,0,6.0,0.0,6.0,6,2,55555.555,2,443,Benign
834,834.0,0,71.0,71,151079.14,1,0,55.0,0.0,60.333332,55,1,2398.0815,1,53,Benign
48517,16172.333,0,114.0,114,6183.3994,1,0,36.0,0.0,67.2,36,2,82.44533,2,53,Benign
75728286,25242762.0,0,124.5,177,4.4633255,1,0,44.5,0.0,77.4,49,2,0.05282042,2,53,Benign
36244,18122.0,1,6.0,6,1213.994,0,1,19.0,0.0,20.5,38,2,82.77232,2,50994,Benign
1052,1052.0,0,63.0,63,104562.734,1,0,47.0,0.0,52.333332,47,1,1901.1406,1,53,Benign
77411,77411.0,0,48.0,48,1240.1338,1,0,48.0,0.0,48.0,48,1,25.83612,1,123,Benign
265461,265461.0,0,224.0,224,1005.7975,1,0,43.0,0.0,103.333336,43,1,7.5340633,1,53,Benign
30748,30748.0,0,71.0,71,4097.8276,1,0,55.0,0.0,60.333332,55,1,65.04488,1,53,Benign
213480,71160.0,0,118.0,118,1395.9153,1,0,31.0,0.0,65.8,31,2,18.737118,2,53,Benign
1404,468.0,0,237.0,237,401709.4,1,0,45.0,0.0,121.8,45,2,2849.003,2,53,Benign
118217444,3377641.2,0,619.2105,1418,113.113594,1,0,94.52941,20129156.0,361.4054,980,17,0.3045236,17,443,Benign
102106,25526.5,0,6.0,6,176.28738,1,0,0.0,0.0,3.0,0,2,48.96872,2,53613,Benign
2,1.0,0,6.0,6,9000000.0,2,0,6.0,0.0,6.0,6,1,1500000.0,1,57563,Benign
48892,16297.333,0,140.0,140,8099.4844,1,0,58.0,0.0,90.8,58,2,81.81297,2,53,Benign
10308023,644251.44,0,742.3333,2823,733.1183,1,0,109.5,48240.824,419.83334,526,8,1.6492008,8,443,Benign
117304693,2666015.8,0,236.0,1460,70.900826,0,0,140.04167,5064842.0,180.80435,1349,24,0.38361636,24,443,Benign
5674615,436508.84,0,547.1667,1760,651.1455,0,0,51.5,1434434.8,246.33333,231,8,2.4671278,8,443,Benign
217,217.0,0,0.0,0,55299.54,0,0,6.0,0.0,6.0,6,2,9216.59,2,61234,Benign
3,3.0,1,0.0,0,12300000.0,0,1,18.5,0.0,22.666666,31,2,666666.7,2,54208,Benign
146,48.666668,0,63.0,63,1287671.2,1,0,31.0,0.0,43.8,31,2,27397.26,2,53,Benign
87,87.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,22988.506,1,64717,Benign
158,158.0,0,0.0,0,75949.37,0,0,6.0,0.0,6.0,6,2,12658.228,2,443,Benign
229,76.333336,0,141.0,141,1563318.8,1,0,38.0,0.0,79.2,38,2,17467.248,2,53,Benign
227,75.666664,0,94.0,94,1215859.0,1,0,44.0,0.0,64.0,44,2,17621.145,2,53,Benign
103,103.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,19417.477,1,48845,Benign
91174,30391.334,0,132.0,132,3553.6448,1,0,30.0,0.0,70.8,30,2,43.872158,2,53,Benign
215,71.666664,0,94.0,94,1172093.0,1,0,32.0,0.0,56.8,32,2,18604.65,2,53,Benign
319087,11818.037,0,803.75,1413,35194.164,0,0,99.0625,61464.062,387.2414,1333,16,87.75037,16,443,Benign
295,98.333336,0,207.0,207,1606779.6,1,0,30.0,0.0,100.8,30,2,13559.322,2,53,Benign
196283,65427.668,0,6.0,6,122.27243,1,0,6.0,0.0,6.0,6,2,20.378738,2,443,Benign
30803,30803.0,0,179.0,179,7466.805,1,0,51.0,0.0,93.666664,51,1,64.92874,1,53,Benign
20140229,1830929.9,0,67.0,329,38.927063,0,0,64.14286,5077747.0,60.307693,419,7,0.5958224,7,80,Benign
161,53.666668,0,103.0,103,1863354.0,1,0,47.0,0.0,69.4,47,2,24844.72,2,53,Benign
60790400,2338092.2,0,246.92308,1448,67.57646,0,0,64.14286,5233407.0,146.71428,577,14,0.44414908,14,443,Benign
115721763,3214493.5,0,171.70589,1418,46.6118,0,0,123.75,4893378.5,141.94737,1840,20,0.31973243,20,443,Benign
37922317,18961158.0,0,0.0,0,0.31643635,0,0,6.0,0.0,4.5,6,2,0.07910909,2,443,Benign
237,237.0,0,0.0,0,50632.91,0,0,6.0,0.0,6.0,6,2,8438.818,2,54128,Benign
31677,10559.0,0,131.0,131,10607.065,1,0,37.0,0.0,74.6,37,2,126.27458,2,53,Benign
23156,23156.0,0,0.0,0,0.0,1,0,0.0,0.0,0.0,0,1,86.370705,1,80,Benign
101,101.0,0,6.0,6,118811.88,1,0,6.0,0.0,6.0,6,1,19801.98,1,38688,Benign
78,78.0,0,6.0,6,153846.16,1,0,6.0,0.0,6.0,6,1,25641.025,1,34696,Benign
38505,12835.0,0,128.0,128,9089.729,1,0,47.0,0.0,79.4,47,2,103.882614,2,53,Benign
48723,16241.0,0,101.0,101,5952.0146,1,0,44.0,0.0,66.8,44,2,82.09675,2,53,Benign
18838993,991525.94,0,745.1,2920,513.35016,1,0,222.0,2877417.0,460.5238,1031,10,1.0616279,10,443,Benign
176,58.666668,0,48.0,48,909090.94,1,0,32.0,0.0,38.4,32,2,22727.273,2,53,Benign
67230,7470.0,0,453.4,1448,40101.145,1,0,85.8,19181.115,245.09091,429,5,148.74312,5,80,Benign
38920,12973.333,0,93.0,93,6526.2075,1,0,34.0,0.0,57.6,34,2,102.774925,2,53,Benign
39959143,13319714.0,0,222.0,261,13.663957,1,0,51.0,0.0,118.0,58,2,0.100102246,2,53,Benign
32430,10810.0,0,85.0,85,7523.8975,1,0,37.0,0.0,56.2,37,2,123.34258,2,53,Benign
183,61.0,0,98.0,98,1584699.5,1,0,47.0,0.0,67.4,47,2,21857.924,2,53,Benign
30612,30612.0,0,80.0,80,4312.0347,1,0,52.0,0.0,61.333332,52,1,65.333855,1,53,Benign
212,70.666664,0,166.0,166,1924528.2,1,0,38.0,0.0,89.2,38,2,18867.924,2,53,Benign
47684977,1766110.2,0,474.0,1770,186.18024,1,0,136.0,4374132.5,306.13794,430,13,0.58718705,13,80,Benign
45500628,4550063.0,0,0.0,0,0.7911979,0,0,6.0,2052622.5,3.5,6,6,0.2417549,6,80,Benign
266,88.666664,0,47.0,47,586466.2,1,0,31.0,0.0,37.4,31,2,15037.594,2,53,Benign
379550,7161.321,0,1270.6923,2920,89139.77,0,0,28.392857,30856.979,615.14545,421,28,142.27374,28,443,Benign
31217,6243.4,0,164.0,164,15119.967,0,0,36.0,17431.373,72.57143,36,4,192.20297,4,53,Benign
4688274,937654.8,1,46.0,46,36.047382,0,1,24.6,2319297.8,30.714285,46,5,1.2797887,5,443,Benign
246,123.0,0,6.0,6,73170.734,2,0,6.0,0.0,6.0,6,1,12195.122,1,18145,Benign
203,67.666664,0,54.0,54,748768.5,1,0,22.0,0.0,34.8,22,2,19704.434,2,53,Benign
30916,30916.0,0,113.0,113,5337.0425,1,0,52.0,0.0,72.333336,52,1,64.69142,1,53,Benign
186,62.0,0,103.0,103,1612903.2,1,0,47.0,0.0,69.4,47,2,21505.377,2,53,Benign
4788,4788.0,0,0.0,0,2506.2656,0,0,6.0,0.0,6.0,6,2,417.71094,2,52249,Benign
225,75.0,0,176.0,176,2026666.6,1,0,52.0,0.0,101.6,52,2,17777.777,2,53,Benign
10774578,633798.7,0,434.375,1460,500.62286,0,0,191.9,3372172.5,283.89474,1546,10,1.6705991,10,443,Benign
141,47.0,0,48.0,48,1134751.8,1,0,32.0,0.0,38.4,32,2,28368.795,2,53,Benign
152,50.666668,0,57.0,57,1289473.6,1,0,41.0,0.0,47.4,41,2,26315.79,2,53,Benign
50,50.0,0,6.0,6,240000.0,1,0,6.0,0.0,6.0,6,1,40000.0,1,52973,Benign
582,582.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,2,3436.426,2,443,Benign
165,55.0,0,68.0,68,1260606.0,1,0,36.0,0.0,48.8,36,2,24242.424,2,53,Benign
47,15.666667,0,6.0,6,1042553.2,0,0,14.333333,2.828427,11.0,31,3,85106.38,3,54699,Benign
90904,30301.334,0,144.0,144,4114.2305,1,0,43.0,0.0,83.4,43,2,44.002464,2,53,Benign
30574,30574.0,0,67.0,67,3336.168,1,0,35.0,0.0,45.666668,35,1,65.41506,1,53,Benign
147,147.0,1,0.0,0,251700.69,0,1,18.5,0.0,22.666666,31,2,13605.442,2,51282,Benign
3,3.0,0,0.0,0,41300000.0,0,0,62.0,0.0,62.0,62,2,666666.7,2,49324,Benign
8314,8314.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0,2,240.55809,2,52940,Benign
5665655,1888551.6,0,0.0,0,2.1180253,0,0,4.0,3895060.2,2.4,6,3,0.7060084,3,80,Benign
18950862,191422.84,0,1370.362,4104,4453.3066,1,0,116.97619,1561122.5,835.58417,1300,42,5.276805,42,443,Benign
9656,4828.0,0,0.0,0,1864.126,0,0,6.0,6823.5806,6.0,6,3,310.68765,3,54908,Benign
30460,30460.0,0,236.0,236,9192.384,1,0,44.0,0.0,108.0,44,1,65.65988,1,53,Benign
207,69.0,0,102.0,102,1400966.1,1,0,43.0,0.0,66.6,43,2,19323.672,2,53,Benign
220569,10025.863,0,494.9,1460,24862.969,0,0,41.153847,21239.178,228.5,189,13,104.27576,13,443,Benign
3,3.0,1,0.0,0,12333333.0,0,1,18.5,0.0,24.666666,37,2,666666.7,2,52413,Benign
14,14.0,0,6.0,6,857142.9,1,0,6.0,0.0,6.0,6,1,142857.14,1,54260,Benign
317,105.666664,0,0.0,0,135646.69,0,0,10.75,149.3497,8.6,31,4,12618.297,4,8244,Benign
171,57.0,0,58.0,58,1169590.6,1,0,42.0,0.0,48.4,42,2,23391.812,2,53,Benign
180,60.0,0,94.0,94,1400000.0,1,0,32.0,0.0,56.8,32,2,22222.223,2,53,Benign
8349486,1192783.8,0,103.0,106,68.98628,1,0,41.0,4820472.0,68.44444,42,4,0.9581428,4,53,Benign
